Navn;Stasjon;Tid(norsk normaltid);Midlere lufttrykk i havnivå (døgn);Høyeste lufttrykk i havnivå (døgn);Laveste lufttrykk i havnivå (døgn);Svakeste middelvind fra hovedobs. (døgn);Kraftigste middelvind fra hovedobs. (døgn)
Torungen Fyr;SN36200;07.09.2004;1031,9;1033;1031,3;4,1;7,2
Torungen Fyr;SN36200;08.09.2004;1034,9;1036,2;1033,3;3,6;8,7
Torungen Fyr;SN36200;09.09.2004;1028,4;1030,8;1025,9;2,6;9,3
Torungen Fyr;SN36200;10.09.2004;1019,3;1022,8;1015,6;5,1;10,3
Torungen Fyr;SN36200;11.09.2004;1005,6;1008,1;1002,6;3,6;9,3
Torungen Fyr;SN36200;12.09.2004;993,9;996,3;992,5;11,3;13,4
Torungen Fyr;SN36200;13.09.2004;995;996,7;993;10,3;13,4
Torungen Fyr;SN36200;14.09.2004;996,6;997,4;995,4;3,1;12,9
Torungen Fyr;SN36200;15.09.2004;997,3;1003,4;992,7;3,6;10,8
Torungen Fyr;SN36200;16.09.2004;1018,8;1020;1016,7;5,1;9,3
Torungen Fyr;SN36200;17.09.2004;1014;1015,5;1012,5;11,8;17
Torungen Fyr;SN36200;18.09.2004;1004,9;1008,5;1001,4;5,1;14,4
Torungen Fyr;SN36200;19.09.2004;1005,1;1006,2;1003,8;5,1;9,8
Torungen Fyr;SN36200;20.09.2004;991,9;996,9;987;9,8;19,5
Torungen Fyr;SN36200;21.09.2004;987,5;990;985,5;4,1;9,3
Torungen Fyr;SN36200;22.09.2004;993,5;994,1;992,8;5,1;9,8
Torungen Fyr;SN36200;23.09.2004;990,9;991,1;990,7;4,1;6,7
Torungen Fyr;SN36200;24.09.2004;998,2;1002,1;994,7;3,6;8,2
Torungen Fyr;SN36200;25.09.2004;1005,8;1006,6;1005,1;2,6;5,7
Torungen Fyr;SN36200;26.09.2004;1008,7;1009,7;1006,7;3,1;10,3
Torungen Fyr;SN36200;27.09.2004;1002,5;1005,2;999,7;7,7;9,8
Torungen Fyr;SN36200;28.09.2004;1006,5;1006,8;1006,4;4,1;6,7
Torungen Fyr;SN36200;29.09.2004;1013,8;1016,7;1010,7;3,1;8,2
Torungen Fyr;SN36200;30.09.2004;1023,4;1024,2;1022,1;1,5;4,6
Torungen Fyr;SN36200;01.10.2004;1024,7;1025,1;1023,8;4,6;7,2
Torungen Fyr;SN36200;02.10.2004;1014,2;1017,9;1011,1;9,3;16,5
Torungen Fyr;SN36200;03.10.2004;1014,3;1016,1;1012;2,6;5,1
Torungen Fyr;SN36200;04.10.2004;1003,2;1008,3;998,8;15,4;16,5
Torungen Fyr;SN36200;05.10.2004;1004,3;1005,7;1003,1;10,3;13,4
Torungen Fyr;SN36200;06.10.2004;1001,1;1001,8;1000;2,6;11,3
Torungen Fyr;SN36200;07.10.2004;1002,1;1002,7;1001,2;2,6;12,9
Torungen Fyr;SN36200;08.10.2004;1012,9;1016,3;1009;3,1;6,7
Torungen Fyr;SN36200;09.10.2004;1021,1;1021,4;1020,9;3,1;4,1
Torungen Fyr;SN36200;10.10.2004;1026,5;1028,3;1024,3;3,6;6,7
Torungen Fyr;SN36200;11.10.2004;1033,7;1034,4;1032,6;2,1;4,6
Torungen Fyr;SN36200;12.10.2004;1031,6;1033,2;1029,6;2,6;9,8
Torungen Fyr;SN36200;13.10.2004;1022,5;1025;1019,9;9,8;12,3
Torungen Fyr;SN36200;14.10.2004;1013,4;1014,4;1012,4;8,7;10,8
Torungen Fyr;SN36200;15.10.2004;1008,2;1009,6;1006,6;10,8;14,4
Torungen Fyr;SN36200;16.10.2004;1002,8;1003,8;1001,9;9,8;11,3
Torungen Fyr;SN36200;17.10.2004;1000,7;1003;998,7;9,8;11,8
Torungen Fyr;SN36200;18.10.2004;998,9;1002;996,6;6,7;8,7
Torungen Fyr;SN36200;19.10.2004;1011,3;1013,7;1008,7;3,1;5,7
Torungen Fyr;SN36200;20.10.2004;1012,1;1014,7;1008,5;7,7;11,8
Torungen Fyr;SN36200;21.10.2004;996,7;998,4;993,6;9,8;15,4
Torungen Fyr;SN36200;22.10.2004;996,3;996,9;995,8;9,3;18
Torungen Fyr;SN36200;23.10.2004;996;996,9;995,4;3,6;6,2
Torungen Fyr;SN36200;24.10.2004;1000,3;1001,8;998,4;1,5;6,2
Torungen Fyr;SN36200;25.10.2004;992,2;994,8;989,3;7,7;8,7
Torungen Fyr;SN36200;26.10.2004;1001,7;1007,5;996,3;3,6;8,2
Torungen Fyr;SN36200;27.10.2004;1012,1;1012,7;1011,2;1,5;5,1
Torungen Fyr;SN36200;28.10.2004;1009,5;1011,4;1007,6;8,2;9,8
Torungen Fyr;SN36200;29.10.2004;1009,7;1011;1008,4;8,7;10,8
Torungen Fyr;SN36200;30.10.2004;1012,9;1014,5;1011,6;7,7;11,8
Torungen Fyr;SN36200;31.10.2004;1015,6;1016,1;1015,4;3,1;9,8
Torungen Fyr;SN36200;01.11.2004;1020,5;1022;1018,6;3,1;5,1
Torungen Fyr;SN36200;02.11.2004;1028,8;1029,7;1027,1;1;4,1
Torungen Fyr;SN36200;03.11.2004;1019,7;1024,6;1015,7;7,2;11,8
Torungen Fyr;SN36200;04.11.2004;1009,5;1012,5;1005,9;5,1;8,7
Torungen Fyr;SN36200;05.11.2004;1006,4;1009,1;1004,7;4,6;8,7
Torungen Fyr;SN36200;06.11.2004;1015,3;1019,2;1011,6;3,1;4,6
Torungen Fyr;SN36200;07.11.2004;1020,1;1022,8;1017,1;4,1;7,7
Torungen Fyr;SN36200;08.11.2004;1018,8;1020,7;1016,2;3,1;4,6
Torungen Fyr;SN36200;09.11.2004;1019,6;1020,6;1017,9;3,1;10,8
Torungen Fyr;SN36200;10.11.2004;1015,1;1016,1;1014,6;8,7;10,8
Torungen Fyr;SN36200;11.11.2004;1015,8;1018,4;1012,3;2,6;12,9
Torungen Fyr;SN36200;12.11.2004;998,6;1002,2;996,6;6,7;14,9
Torungen Fyr;SN36200;13.11.2004;1015,3;1019,9;1010,7;5,1;10,3
Torungen Fyr;SN36200;14.11.2004;1017,9;1023;1013,2;3,6;15,9
Torungen Fyr;SN36200;15.11.2004;1004,4;1006,7;1002,5;7,7;14,4
Torungen Fyr;SN36200;16.11.2004;1014,8;1016,1;1012,7;5,7;8,2
Torungen Fyr;SN36200;17.11.2004;1002,9;1013;989,8;2,1;7,7
Torungen Fyr;SN36200;18.11.2004;995,8;999,6;989,9;4,1;8,2
Torungen Fyr;SN36200;19.11.2004;1004,3;1006,3;1002;4,1;6,2
Torungen Fyr;SN36200;20.11.2004;1009,6;1013,5;1005,8;5,1;6,7
Torungen Fyr;SN36200;21.11.2004;1017,5;1018,8;1015,2;0;4,6
Torungen Fyr;SN36200;22.11.2004;994,7;997;991,3;5,1;13,4
Torungen Fyr;SN36200;23.11.2004;1022,2;1029,6;1013,4;3,1;7,2
Torungen Fyr;SN36200;24.11.2004;1025,6;1031;1019,4;2,6;7,7
Torungen Fyr;SN36200;25.11.2004;1017,9;1019,4;1016,8;4,6;5,7
Torungen Fyr;SN36200;26.11.2004;1011,9;1013,7;1010,1;3,6;7,7
Torungen Fyr;SN36200;27.11.2004;1014,1;1014,5;1013,8;2,6;3,1
Torungen Fyr;SN36200;28.11.2004;1012,2;1012,3;1012,2;1;4,6
Torungen Fyr;SN36200;29.11.2004;1014,6;1015,1;1013,9;3,1;4,1
Torungen Fyr;SN36200;30.11.2004;1012,4;1012,7;1012;4,1;6,2
Torungen Fyr;SN36200;01.12.2004;1009,3;1011;1007,2;2,6;3,1
Torungen Fyr;SN36200;02.12.2004;1006;1007,8;1004,7;2,1;4,1
Torungen Fyr;SN36200;03.12.2004;1014,8;1015,7;1013,5;2,1;4,1
Torungen Fyr;SN36200;04.12.2004;1016,2;1017,2;1015,2;8,2;9,8
Torungen Fyr;SN36200;05.12.2004;1006,2;1009,8;1003,4;9,8;10,3
Torungen Fyr;SN36200;06.12.2004;1015;1016,9;1012,3;5,1;10,3
Torungen Fyr;SN36200;07.12.2004;1013,6;1014,3;1012,7;10,8;12,3
Torungen Fyr;SN36200;08.12.2004;1025;1026,3;1023,3;4,6;6,7
Torungen Fyr;SN36200;09.12.2004;1025,8;1026;1025,7;6,2;7,7
Torungen Fyr;SN36200;10.12.2004;1022,3;1023,5;1020,4;5,1;7,2
Torungen Fyr;SN36200;11.12.2004;1022,5;1024,7;1019,9;4,6;6,2
Torungen Fyr;SN36200;12.12.2004;1025,9;1026,3;1025,4;4,1;6,2
Torungen Fyr;SN36200;13.12.2004;1026,8;1027;1026,3;2,6;5,7
Torungen Fyr;SN36200;14.12.2004;1015,2;1020,6;1009;13,4;18
Torungen Fyr;SN36200;15.12.2004;1002,5;1006,7;1000,3;2,6;13,4
Torungen Fyr;SN36200;16.12.2004;993,1;1002,1;984,6;2,6;17,5
Torungen Fyr;SN36200;17.12.2004;978,1;979,6;976,2;9,3;11,3
Torungen Fyr;SN36200;18.12.2004;990;994,4;984,1;4,6;6,7
Torungen Fyr;SN36200;19.12.2004;1002,3;1004,3;1000,8;5,1;8,2
Torungen Fyr;SN36200;20.12.2004;1012,8;1014,9;1010,6;3,6;6,2
Torungen Fyr;SN36200;21.12.2004;1015,5;1016,4;1014,1;1;4,1
Torungen Fyr;SN36200;22.12.2004;988,3;993,2;983,8;8,7;21,1
Torungen Fyr;SN36200;23.12.2004;977,6;981,6;971,2;12,9;14,4
Torungen Fyr;SN36200;24.12.2004;988,1;990;985,8;2,1;7,7
Torungen Fyr;SN36200;25.12.2004;979,4;985,6;974,9;4,1;16,5
Torungen Fyr;SN36200;26.12.2004;1008;1013,6;1001,4;4,1;6,2
Torungen Fyr;SN36200;27.12.2004;1011,7;1014,7;1007,7;1,5;13,9
Torungen Fyr;SN36200;28.12.2004;994,9;996;994,2;11,8;17,5
Torungen Fyr;SN36200;29.12.2004;1014,4;1016,9;1010,1;1;4,1
Torungen Fyr;SN36200;30.12.2004;1004,4;1006;1002,3;7,7;12,3
Torungen Fyr;SN36200;31.12.2004;1015;1015,4;1014,8;3,1;7,7
Torungen Fyr;SN36200;01.01.2005;1009,8;1015,7;998,5;2;13,7
Torungen Fyr;SN36200;02.01.2005;989,3;995,1;983,5;9,3;15,4
Torungen Fyr;SN36200;03.01.2005;1005,2;1007,1;1004,1;1;10,3
Torungen Fyr;SN36200;04.01.2005;1000,3;1002,8;998,6;4,6;9,8
Torungen Fyr;SN36200;05.01.2005;1006,1;1007,9;1003,9;6,7;14,9
Torungen Fyr;SN36200;06.01.2005;1005,6;1009,1;1002,8;8,2;14,4
Torungen Fyr;SN36200;07.01.2005;994,9;997,9;993,1;5,1;17
Torungen Fyr;SN36200;08.01.2005;976,6;985,1;971,6;17;20,6
Torungen Fyr;SN36200;09.01.2005;999,9;1005,7;993,6;2,6;12,9
Torungen Fyr;SN36200;10.01.2005;994,1;997,2;992,5;10,8;16,5
Torungen Fyr;SN36200;11.01.2005;1007,7;1008,7;1006,5;9,3;10,8
Torungen Fyr;SN36200;12.01.2005;994;997;991,1;16,5;23,2
Torungen Fyr;SN36200;13.01.2005;1002;1007,9;996,3;5,1;11,8
Torungen Fyr;SN36200;14.01.2005;1023,5;1027,4;1019,2;1;6,2
Torungen Fyr;SN36200;15.01.2005;1025,8;1027,9;1022,9;1;11,8
Torungen Fyr;SN36200;16.01.2005;1013,7;1015,7;1011,5;10,3;11,8
Torungen Fyr;SN36200;17.01.2005;999,5;1004,6;994;10,3;14,9
Torungen Fyr;SN36200;18.01.2005;985,7;987,1;984,1;2,1;5,7
Torungen Fyr;SN36200;19.01.2005;994,9;996,2;992,6;2,1;2,6
Torungen Fyr;SN36200;20.01.2005;974,8;975,9;972,8;1,5;6,2
Torungen Fyr;SN36200;21.01.2005;989,6;993,5;986,3;3,6;6,7
Torungen Fyr;SN36200;22.01.2005;1007,2;1010,9;1003,4;6,7;7,2
Torungen Fyr;SN36200;23.01.2005;1009,6;1012,7;1007,9;6,7;11,8
Torungen Fyr;SN36200;24.01.2005;1025,9;1027,8;1023,7;4,1;7,2
Torungen Fyr;SN36200;25.01.2005;1032,5;1034,1;1030,7;4,1;7,7
Torungen Fyr;SN36200;26.01.2005;1028,8;1029,9;1027,7;3,6;4,6
Torungen Fyr;SN36200;27.01.2005;1017,3;1019,6;1014,7;1;2,6
Torungen Fyr;SN36200;28.01.2005;1017,5;1018,5;1015,6;0,5;5,7
Torungen Fyr;SN36200;29.01.2005;1017,4;1018;1016,7;1,5;2,1
Torungen Fyr;SN36200;30.01.2005;1012,3;1015,3;1008,8;4,6;6,7
Torungen Fyr;SN36200;31.01.2005;1009,2;1009,7;1009;4,6;8,7
Torungen Fyr;SN36200;01.02.2005;1018,7;1020,1;1016,4;4,1;7,7
Torungen Fyr;SN36200;02.02.2005;1019,1;1021,4;1017,5;2,6;5,1
Torungen Fyr;SN36200;03.02.2005;1026,6;1027;1026,2;2,6;3,1
Torungen Fyr;SN36200;04.02.2005;1022,6;1023,3;1021,7;8,7;9,3
Torungen Fyr;SN36200;05.02.2005;1022,6;1024,9;1020,3;11,3;13,4
Torungen Fyr;SN36200;06.02.2005;1031,7;1033;1029,7;4,1;7,2
Torungen Fyr;SN36200;07.02.2005;1032,4;1033;1031,4;3,6;7,2
Torungen Fyr;SN36200;08.02.2005;1030,1;1030,6;1029,6;2,6;5,1
Torungen Fyr;SN36200;09.02.2005;1019,3;1024,4;1014;7,2;15,9
Torungen Fyr;SN36200;10.02.2005;997,6;999,3;995;9,8;14,4
Torungen Fyr;SN36200;11.02.2005;1010,4;1012,3;1007,4;3,6;5,7
Torungen Fyr;SN36200;12.02.2005;993,9;1001,5;987,3;1,5;11,8
Torungen Fyr;SN36200;13.02.2005;991,2;995,6;986,1;5,7;10,8
Torungen Fyr;SN36200;14.02.2005;1005,8;1011,7;1001,3;5,1;13,9
Torungen Fyr;SN36200;15.02.2005;1026,6;1030,4;1022,8;7,2;9,3
Torungen Fyr;SN36200;16.02.2005;1030;1031,8;1027,6;1,5;7,2
Torungen Fyr;SN36200;17.02.2005;1021,4;1023,4;1019,2;3,1;4,6
Torungen Fyr;SN36200;18.02.2005;1001,4;1008,3;996,6;8,7;10,8
Torungen Fyr;SN36200;19.02.2005;1001,9;1004,8;999,1;2,6;6,2
Torungen Fyr;SN36200;20.02.2005;1011,8;1013;1010,4;5,1;7,7
Torungen Fyr;SN36200;21.02.2005;1023,4;1026,9;1018,9;9,3;12,3
Torungen Fyr;SN36200;22.02.2005;1028,8;1029,9;1027,7;11,3;15,9
Torungen Fyr;SN36200;23.02.2005;1032,3;1033;1031,6;14,9;15,9
Torungen Fyr;SN36200;24.02.2005;1028,9;1029;1028,6;10,8;14,4
Torungen Fyr;SN36200;25.02.2005;1023,6;1025,2;1021,7;3,6;5,1
Torungen Fyr;SN36200;26.02.2005;1024,2;1026,1;1022,3;6,7;14,9
Torungen Fyr;SN36200;27.02.2005;1028,7;1030,3;1026,1;3,1;6,7
Torungen Fyr;SN36200;28.02.2005;1010,5;1017,1;1003,8;3,1;8,2
Torungen Fyr;SN36200;01.03.2005;1007,2;1007,9;1005,9;9,8;12,9
Torungen Fyr;SN36200;02.03.2005;1012,2;1013,9;1009,9;5,7;10,8
Torungen Fyr;SN36200;03.03.2005;1016,2;1017,1;1014,5;5,1;6,7
Torungen Fyr;SN36200;04.03.2005;1005,3;1006,3;1004,2;14,4;16,5
Torungen Fyr;SN36200;05.03.2005;1018,2;1021,5;1013,7;2,6;4,1
Torungen Fyr;SN36200;06.03.2005;1020,4;1022;1018,1;3,1;4,1
Torungen Fyr;SN36200;07.03.2005;1014,6;1015,3;1013,3;1;5,1
Torungen Fyr;SN36200;08.03.2005;1016,8;1017,8;1016;1;7,7
Torungen Fyr;SN36200;09.03.2005;1028,3;1029,8;1025,8;4,1;7,2
Torungen Fyr;SN36200;10.03.2005;1017;1022,7;1010,1;5,1;6,7
Torungen Fyr;SN36200;11.03.2005;981,5;982,6;980,8;8,2;10,3
Torungen Fyr;SN36200;12.03.2005;997,2;1000;993,3;1,5;15,4
Torungen Fyr;SN36200;13.03.2005;1001,4;1002;1000,1;4,6;9,8
Torungen Fyr;SN36200;14.03.2005;1002;1002,8;1001,3;-;-
Torungen Fyr;SN36200;15.03.2005;1013,3;1014,5;1012,6;-;-
Torungen Fyr;SN36200;16.03.2005;1005,3;1006,8;1002,4;-;-
Torungen Fyr;SN36200;17.03.2005;1001,5;1005,8;999;-;-
Torungen Fyr;SN36200;18.03.2005;1018,9;1021,9;1016,3;-;-
Torungen Fyr;SN36200;19.03.2005;1033,9;1035,2;1033,1;-;-
Torungen Fyr;SN36200;20.03.2005;1029,2;1030,5;1027,3;-;-
Torungen Fyr;SN36200;21.03.2005;1023,5;1024,4;1021,9;-;-
Torungen Fyr;SN36200;22.03.2005;1018,1;1018,8;1016,9;1,5;5,1
Torungen Fyr;SN36200;23.03.2005;1015,4;1016,4;1014,1;1,5;6,2
Torungen Fyr;SN36200;24.03.2005;1018,3;1018,7;1017,7;2,1;7,7
Torungen Fyr;SN36200;25.03.2005;1018,4;1019,2;1016,9;5,1;7,7
Torungen Fyr;SN36200;26.03.2005;1016,8;1017,1;1016,5;5,7;8,7
Torungen Fyr;SN36200;27.03.2005;1020,7;1021,5;1019,7;5,1;8,7
Torungen Fyr;SN36200;28.03.2005;1021,6;1021,8;1021,2;1,5;4,6
Torungen Fyr;SN36200;29.03.2005;1027,1;1028,4;1025,2;4,1;9,3
Torungen Fyr;SN36200;30.03.2005;1031,9;1032,4;1031,2;0,5;5,7
Torungen Fyr;SN36200;31.03.2005;1033,3;1034;1032,7;3,6;4,1
Torungen Fyr;SN36200;01.04.2005;1031,8;1032,6;1030,4;1,5;4,1
Torungen Fyr;SN36200;02.04.2005;1028,4;1029;1027,1;1,5;5,1
Torungen Fyr;SN36200;03.04.2005;1024,8;1025,9;1022,7;3,1;6,2
Torungen Fyr;SN36200;04.04.2005;1015,7;1018,7;1011,9;0,5;8,2
Torungen Fyr;SN36200;05.04.2005;1010,2;1010,6;1009,9;7,2;13,9
Torungen Fyr;SN36200;06.04.2005;1007,9;1014,3;1000,1;3,1;15,9
Torungen Fyr;SN36200;07.04.2005;990,1;991,5;989,2;6,7;11,8
Torungen Fyr;SN36200;08.04.2005;994,8;997,1;992,3;1,5;4,6
Torungen Fyr;SN36200;09.04.2005;1008,8;1010,2;1006;3,1;8,7
Torungen Fyr;SN36200;10.04.2005;1012,1;1013,6;1010,4;1;7,7
Torungen Fyr;SN36200;11.04.2005;1014,6;1017,1;1011,8;6,7;10,8
Torungen Fyr;SN36200;12.04.2005;1010,6;1011,2;1010,2;9,3;12,3
Torungen Fyr;SN36200;13.04.2005;1008,5;1009,4;1007,7;6,7;9,3
Torungen Fyr;SN36200;14.04.2005;1008,8;1009,2;1008,4;3,6;7,7
Torungen Fyr;SN36200;15.04.2005;1012,3;1012,9;1011,2;4,6;7,7
Torungen Fyr;SN36200;16.04.2005;1016,2;1016,7;1015,3;8,2;9,8
Torungen Fyr;SN36200;17.04.2005;1012,6;1014,7;1010,3;8,2;9,8
Torungen Fyr;SN36200;18.04.2005;1011,5;1012,1;1011;-;-
Torungen Fyr;SN36200;19.04.2005;1016,1;1017;1014,5;-;-
Torungen Fyr;SN36200;20.04.2005;1020,8;1022,3;1019,5;-;-
Torungen Fyr;SN36200;21.04.2005;1016,8;1019,8;1013,8;4,1;7,7
Torungen Fyr;SN36200;22.04.2005;1019,1;1019,8;1018,3;2,1;6,2
Torungen Fyr;SN36200;23.04.2005;1020,4;1020,9;1019,9;2,1;3,6
Torungen Fyr;SN36200;24.04.2005;1020,6;1021,1;1019,9;3,1;4,1
Torungen Fyr;SN36200;25.04.2005;1020,9;1021,4;1020,2;2,1;4,1
Torungen Fyr;SN36200;26.04.2005;1021,8;1022,7;1021,2;2,6;5,7
Torungen Fyr;SN36200;27.04.2005;1017,7;1018,7;1016,3;4,6;7,7
Torungen Fyr;SN36200;28.04.2005;1020,7;1021,9;1019,4;3,6;7,2
Torungen Fyr;SN36200;29.04.2005;1018,6;1019,3;1017,9;3,1;7,7
Torungen Fyr;SN36200;30.04.2005;1016,4;1017,9;1014,7;3,1;6,7
Torungen Fyr;SN36200;01.05.2005;1014,3;1014,5;1014,2;1;5,1
Torungen Fyr;SN36200;02.05.2005;1010,3;1010,6;1009,8;4,1;5,7
Torungen Fyr;SN36200;03.05.2005;1009,6;1010,4;1008,6;6,2;9,8
Torungen Fyr;SN36200;04.05.2005;1007,7;1008,8;1006,4;4,6;7,2
Torungen Fyr;SN36200;05.05.2005;1006;1009;1003,1;3,6;8,2
Torungen Fyr;SN36200;06.05.2005;999,5;1000,8;998,8;5,7;8,2
Torungen Fyr;SN36200;07.05.2005;996,6;998;995,7;4,6;12,3
Torungen Fyr;SN36200;08.05.2005;998,2;998,8;997,6;2,1;8,2
Torungen Fyr;SN36200;09.05.2005;1004,1;1006,7;1001,4;6,2;9,8
Torungen Fyr;SN36200;10.05.2005;1013,3;1014,7;1011,5;2,6;5,1
Torungen Fyr;SN36200;11.05.2005;1017,5;1018,3;1016,9;4,1;5,1
Torungen Fyr;SN36200;12.05.2005;1022,1;1022,7;1021,4;3,6;5,7
Torungen Fyr;SN36200;13.05.2005;1023,8;1024,8;1022;3,6;6,7
Torungen Fyr;SN36200;14.05.2005;1019,1;1020,6;1017;4,1;6,7
Torungen Fyr;SN36200;15.05.2005;1010,3;1013,6;1006,8;1,5;13,4
Torungen Fyr;SN36200;16.05.2005;1003,5;1006,4;1001,1;4,1;9,3
Torungen Fyr;SN36200;17.05.2005;1010,1;1010,5;1009,8;2,6;9,8
Torungen Fyr;SN36200;18.05.2005;1012,6;1014,6;1010,9;3,6;10,3
Torungen Fyr;SN36200;19.05.2005;1021,1;1021,6;1020,4;1,5;13,9
Torungen Fyr;SN36200;20.05.2005;1015,2;1016,7;1013;7,2;9,8
Torungen Fyr;SN36200;21.05.2005;1008,4;1009,2;1007,5;6,2;9,3
Torungen Fyr;SN36200;22.05.2005;1010;1010,4;1009,8;3,1;5,7
Torungen Fyr;SN36200;23.05.2005;1013,6;1014,4;1012,8;0,5;1,5
Torungen Fyr;SN36200;24.05.2005;1016,8;1018;1016;1;11,8
Torungen Fyr;SN36200;25.05.2005;1017,5;1017,8;1017,2;5,1;9,3
Torungen Fyr;SN36200;26.05.2005;1012,5;1015,3;1009,5;8,2;8,7
Torungen Fyr;SN36200;27.05.2005;1014;1014,3;1013,4;5,7;10,8
Torungen Fyr;SN36200;28.05.2005;1014,4;1017,8;1011,1;6,2;12,3
Torungen Fyr;SN36200;29.05.2005;1012,1;1012,7;1010,9;5,7;11,8
Torungen Fyr;SN36200;30.05.2005;1013,2;1013,8;1012,9;4,1;8,7
Torungen Fyr;SN36200;31.05.2005;1014,8;1016,3;1013,2;3,6;8,7
Torungen Fyr;SN36200;01.06.2005;1017;1017,6;1015,9;2,1;9,8
Torungen Fyr;SN36200;02.06.2005;1011,3;1013,2;1009,3;4,1;6,7
Torungen Fyr;SN36200;03.06.2005;1007,4;1008,6;1006,1;3,1;6,2
Torungen Fyr;SN36200;04.06.2005;1000,7;1001,4;1000,1;3,1;4,6
Torungen Fyr;SN36200;05.06.2005;1003;1003,6;1002;2,6;3,1
Torungen Fyr;SN36200;06.06.2005;1012,6;1015,9;1008,7;2,6;8,2
Torungen Fyr;SN36200;07.06.2005;1028,4;1029,4;1026,7;6,2;8,7
Torungen Fyr;SN36200;08.06.2005;1032;1032,8;1030,5;2,6;6,7
Torungen Fyr;SN36200;09.06.2005;1023,8;1028;1019,6;4,6;7,7
Torungen Fyr;SN36200;10.06.2005;1012,5;1015;1010;3,1;5,7
Torungen Fyr;SN36200;11.06.2005;1007,5;1008,1;1006,6;2,1;8,7
Torungen Fyr;SN36200;12.06.2005;1001,6;1002,6;1000,4;5,1;7,7
Torungen Fyr;SN36200;13.06.2005;1005,1;1006;1003,9;1,5;8,2
Torungen Fyr;SN36200;14.06.2005;1010,8;1013,7;1008;4,6;12,3
Torungen Fyr;SN36200;15.06.2005;1019;1019,6;1017,9;2,1;3,6
Torungen Fyr;SN36200;16.06.2005;1019,7;1020,3;1018,6;1,5;4,1
Torungen Fyr;SN36200;17.06.2005;1016,3;1017;1015,8;3,6;9,3
Torungen Fyr;SN36200;18.06.2005;1024,2;1025,4;1021,9;1,5;8,2
Torungen Fyr;SN36200;19.06.2005;1021,6;1022,7;1019,9;3,1;7,2
Torungen Fyr;SN36200;20.06.2005;1017,6;1018,9;1015,9;1,5;2,6
Torungen Fyr;SN36200;21.06.2005;1011,9;1013,1;1010,9;1;11,3
Torungen Fyr;SN36200;22.06.2005;1014,1;1015,6;1012,8;6,2;7,2
Torungen Fyr;SN36200;23.06.2005;1016,1;1017,6;1014,5;7,7;12,3
Torungen Fyr;SN36200;24.06.2005;1013,9;1014,6;1012,8;4,1;10,3
Torungen Fyr;SN36200;25.06.2005;1016;1017,3;1014;3,1;6,7
Torungen Fyr;SN36200;26.06.2005;1019,4;1020,7;1017;2,6;6,7
Torungen Fyr;SN36200;27.06.2005;1013,1;1015,3;1010,9;8,7;10,8
Torungen Fyr;SN36200;28.06.2005;1012,7;1014,1;1010,5;4,6;6,7
Torungen Fyr;SN36200;29.06.2005;1013,4;1014,2;1012,2;3,1;9,3
Torungen Fyr;SN36200;30.06.2005;1012,2;1012,7;1011,9;1,5;5,1
Torungen Fyr;SN36200;01.07.2005;1014,6;1016,3;1013,2;0,7;9
Torungen Fyr;SN36200;02.07.2005;1018,3;1019;1017;1;8,7
Torungen Fyr;SN36200;03.07.2005;1018,8;1019,7;1017,5;2,6;5,7
Torungen Fyr;SN36200;04.07.2005;1013,9;1015,5;1011,5;8,7;9,8
Torungen Fyr;SN36200;05.07.2005;1011,2;1011,4;1011;3,6;8,7
Torungen Fyr;SN36200;06.07.2005;1010,6;1011,3;1009,9;1,5;3,6
Torungen Fyr;SN36200;07.07.2005;1013,3;1014,6;1012;1,5;7,2
Torungen Fyr;SN36200;08.07.2005;1019,9;1020,5;1018,9;1,5;3,6
Torungen Fyr;SN36200;09.07.2005;1023,1;1023,9;1022,4;1,5;7,7
Torungen Fyr;SN36200;10.07.2005;1024,5;1024,8;1024,1;1,5;4,6
Torungen Fyr;SN36200;11.07.2005;1029,1;1029,9;1027,8;2,1;6,2
Torungen Fyr;SN36200;12.07.2005;1025,6;1028,6;1021,8;6,7;12,9
Torungen Fyr;SN36200;13.07.2005;1018,4;1019,1;1017,5;5,7;8,7
Torungen Fyr;SN36200;14.07.2005;1016,1;1017,4;1014,8;5,1;9,8
Torungen Fyr;SN36200;15.07.2005;1007,3;1009,4;1005;2,6;6,7
Torungen Fyr;SN36200;16.07.2005;1005,2;1005,3;1005,1;2,1;3,6
Torungen Fyr;SN36200;17.07.2005;1006,8;1007,3;1006,5;2,6;6,7
Torungen Fyr;SN36200;18.07.2005;1007;1007,9;1005,8;1,5;5,1
Torungen Fyr;SN36200;19.07.2005;1003,2;1003,6;1003;2,1;8,7
Torungen Fyr;SN36200;20.07.2005;1000,5;1001,6;999,7;3,1;6,2
Torungen Fyr;SN36200;21.07.2005;1002,2;1004,8;998,1;1,5;9,8
Torungen Fyr;SN36200;22.07.2005;1006,3;1007,2;1005;2,1;6,2
Torungen Fyr;SN36200;23.07.2005;999,5;1000,8;998,4;2,6;6,7
Torungen Fyr;SN36200;24.07.2005;999,1;999,6;998,9;4,1;8,7
Torungen Fyr;SN36200;25.07.2005;999,2;1000,4;998,3;5,1;6,7
Torungen Fyr;SN36200;26.07.2005;1003,8;1004,3;1003;4,1;7,7
Torungen Fyr;SN36200;27.07.2005;1006,8;1007,7;1005,6;-;-
Torungen Fyr;SN36200;28.07.2005;1012,1;1013,8;1010,6;3,6;10,8
